Date/Time,Compute Power,Accessory Power,Total Power,Power Usage Effectiveness(100%),Temperature
2023-01-01 00:00:00,11.1945,0.6138833333333333,11.8085,1.0548333333333333,9.0
2023-01-01 01:00:00,11.216666666666667,0.6040833333333333,11.820833333333333,1.0538333333333334,10.0
2023-01-01 02:00:00,11.297333333333334,0.6286166666666667,11.926166666666667,1.0558333333333334,11.0
2023-01-01 03:00:00,11.101666666666667,0.60085,11.702666666666666,1.0541666666666667,11.0
2023-01-01 04:00:00,11.124666666666668,0.6034833333333333,11.728,1.0541666666666667,12.0
2023-01-01 05:00:00,11.286999999999999,0.6061666666666666,11.893166666666666,1.054,12.0
2023-01-01 06:00:00,11.701666666666666,0.5826333333333333,12.284333333333334,1.0498333333333332,12.0
2023-01-01 07:00:00,11.429499999999999,0.59165,12.021333333333333,1.052,12.0
2023-01-01 08:00:00,11.050333333333333,0.5841333333333334,11.634500000000001,1.053,12.0
2023-01-01 09:00:00,11.4975,0.5942666666666666,12.092,1.0518333333333334,12.0
2023-01-01 10:00:00,11.063333333333333,0.6057333333333333,11.669166666666667,1.0546666666666666,12.0
2023-01-01 11:00:00,10.677,0.5979833333333333,11.274833333333333,1.0563333333333333,13.0
2023-01-01 12:00:00,9.130166666666668,0.5364,9.666500000000001,1.059,14.0
2023-01-01 13:00:00,9.405,0.5266333333333334,9.931666666666667,1.0561666666666667,16.0
2023-01-01 14:00:00,9.246666666666666,0.5389333333333334,9.7855,1.0583333333333333,18.0
2023-01-01 15:00:00,9.036666666666667,0.53455,9.571166666666667,1.0596666666666668,18.0
2023-01-01 16:00:00,9.040166666666666,0.5213333333333333,9.561666666666666,1.0578333333333334,18.0
2023-01-01 17:00:00,9.183,0.52575,9.708666666666666,1.0573333333333332,14.0
2023-01-01 18:00:00,9.2575,0.5467833333333333,9.804499999999999,1.0588333333333333,12.0
2023-01-01 19:00:00,10.793333333333335,0.57645,11.369833333333332,1.0545,11.0
2023-01-01 20:00:00,9.2755,0.5670666666666667,9.8425,1.0613333333333335,9.0
2023-01-01 21:00:00,9.039333333333333,0.5647,9.604,1.063,9.0
2023-01-01 22:00:00,9.172833333333333,0.5569333333333333,9.73,1.0608333333333333,8.0
2023-01-01 23:00:00,9.215666666666666,0.54625,9.761833333333334,1.0591666666666668,7.0
2023-01-02 00:00:00,9.225166666666667,0.5618166666666666,9.786833333333334,1.061,7.0
2023-01-02 01:00:00,9.878666666666666,0.5700999999999999,10.448833333333333,1.0585,7.0
2023-01-02 02:00:00,9.8725,0.5819166666666667,10.454500000000001,1.0598333333333334,7.0
2023-01-02 03:00:00,9.375166666666667,0.5664166666666667,9.941666666666666,1.0608333333333333,6.0
2023-01-02 04:00:00,9.096333333333334,0.5545333333333333,9.650833333333333,1.0613333333333335,6.0
2023-01-02 05:00:00,8.407333333333334,0.5487833333333333,8.956166666666666,1.0656666666666668,7.0
2023-01-02 06:00:00,8.0615,0.5151833333333333,8.576666666666666,1.064,7.0
2023-01-02 07:00:00,8.220333333333334,0.5255666666666666,8.745833333333332,1.064,8.0
2023-01-02 08:00:00,8.924166666666666,0.5464,9.4705,1.0621666666666667,8.0
2023-01-02 09:00:00,8.196666666666667,0.5086833333333333,8.705666666666668,1.0618333333333334,11.0
2023-01-02 10:00:00,8.338833333333334,0.5088,8.847833333333334,1.0613333333333335,12.0
2023-01-02 11:00:00,8.046666666666667,0.5048166666666667,8.551499999999999,1.063,13.0
2023-01-02 12:00:00,8.247333333333332,0.5046833333333333,8.752,1.0613333333333335,16.0
2023-01-02 13:00:00,8.375833333333334,0.511,8.886666666666667,1.061,16.0
2023-01-02 14:00:00,9.451,0.5108,9.961666666666666,1.0546666666666666,16.0
2023-01-02 15:00:00,8.289666666666667,0.5234333333333333,8.813166666666666,1.0633333333333332,16.0
2023-01-02 16:00:00,8.369666666666667,0.5127,8.8825,1.0613333333333335,17.0
2023-01-02 17:00:00,8.257333333333333,0.50055,8.758000000000001,1.0606666666666666,15.0
2023-01-02 18:00:00,8.125833333333334,0.5014833333333334,8.627333333333334,1.0616666666666668,14.0
2023-01-02 19:00:00,8.101999999999999,0.5006666666666667,8.602833333333335,1.0618333333333334,14.0
2023-01-02 20:00:00,8.184333333333333,0.5050666666666667,8.689666666666666,1.0616666666666668,14.0
2023-01-02 21:00:00,8.091166666666668,0.4997,8.590833333333334,1.0616666666666668,14.0
2023-01-02 22:00:00,8.727833333333333,0.5062666666666668,9.234166666666667,1.058,14.0
2023-01-02 23:00:00,8.4175,0.5164666666666666,8.934166666666666,1.0613333333333335,13.0
2023-01-03 00:00:00,8.0575,0.5067166666666667,8.564166666666667,1.063,13.0
2023-01-03 01:00:00,8.251166666666666,0.5092166666666667,8.760333333333334,1.0616666666666668,13.0
2023-01-03 02:00:00,8.4045,0.5198833333333334,8.924666666666667,1.0616666666666668,13.0
2023-01-03 03:00:00,8.689,0.5338333333333333,9.222833333333334,1.0614999999999999,13.0
2023-01-03 04:00:00,8.051333333333334,0.5097166666666667,8.561,1.0631666666666668,13.0
2023-01-03 05:00:00,8.471333333333332,0.5248,8.996,1.062,13.0
2023-01-03 06:00:00,10.122666666666667,0.5703333333333332,10.693,1.0566666666666666,13.0
2023-01-03 07:00:00,11.043333333333331,0.5809333333333334,11.624333333333333,1.0528333333333333,13.0
2023-01-03 08:00:00,8.057333333333334,0.5281833333333333,8.585666666666667,1.0655,13.0
2023-01-03 09:00:00,9.264333333333333,0.5127666666666667,9.777333333333333,1.055,20.0
2023-01-03 10:00:00,9.251666666666667,0.53695,9.788333333333332,1.0583333333333333,21.0
2023-01-03 11:00:00,9.414499999999999,0.5674333333333333,9.982166666666666,1.0614999999999999,22.0
2023-01-03 12:00:00,8.552833333333334,0.50305,9.056166666666668,1.0586666666666666,22.0
2023-01-03 13:00:00,8.5725,0.5154666666666666,9.088166666666666,1.0601666666666667,22.0
2023-01-03 14:00:00,9.334166666666667,0.5394833333333333,9.8735,1.0581666666666667,17.0
2023-01-03 15:00:00,9.307,0.5311166666666667,9.838333333333333,1.0574999999999999,14.0
2023-01-03 16:00:00,8.888333333333334,0.5229333333333334,9.411333333333333,1.0586666666666666,15.0
2023-01-03 17:00:00,8.586,0.5466166666666666,9.132833333333332,1.0636666666666665,14.0
2023-01-03 18:00:00,8.5075,0.52465,9.032166666666667,1.0616666666666668,14.0
2023-01-03 19:00:00,8.3835,0.5496500000000001,8.933166666666667,1.0656666666666668,13.0
2023-01-03 20:00:00,8.37,0.5484666666666667,8.918666666666667,1.0656666666666668,13.0
2023-01-03 21:00:00,8.292833333333332,0.5316333333333333,8.824666666666667,1.0641666666666667,13.0
2023-01-03 22:00:00,9.218666666666666,0.5297333333333333,9.748333333333333,1.059,12.0
2023-01-03 23:00:00,11.821666666666665,0.6324333333333333,12.454,1.0561666666666667,13.0
2023-01-04 00:00:00,12.778666666666666,0.6668166666666666,13.445500000000001,1.0558333333333334,13.0
2023-01-04 01:00:00,18.291666666666668,0.6337666666666667,18.9255,1.0351666666666668,13.0
2023-01-04 02:00:00,18.178,0.7044666666666667,18.88233333333333,1.0388333333333335,14.0
2023-01-04 03:00:00,19.791833333333333,0.7300666666666666,20.522000000000002,1.0374999999999999,13.0
2023-01-04 04:00:00,22.0825,0.8056666666666666,22.888166666666667,1.0366666666666666,13.0
2023-01-04 05:00:00,14.252833333333333,0.65905,14.911833333333334,1.0466666666666666,14.0
2023-01-04 06:00:00,16.665166666666668,0.6046999999999999,17.27,1.0396666666666665,14.0
2023-01-04 07:00:00,16.541666666666668,0.6983833333333332,17.240333333333336,1.0438333333333334,14.0
2023-01-04 08:00:00,17.393,0.6979000000000001,18.090833333333332,1.0406666666666666,14.0
2023-01-04 09:00:00,20.6465,0.7674500000000001,21.414,1.038,14.0
2023-01-04 10:00:00,15.846166666666667,0.6909166666666667,16.537166666666668,1.0446666666666666,14.0
2023-01-04 11:00:00,15.154333333333334,0.6655666666666668,15.82,1.0456666666666667,16.0
2023-01-04 12:00:00,13.637500000000001,0.56485,14.202333333333334,1.0448333333333333,18.0
2023-01-04 13:00:00,9.4645,0.596,10.060666666666668,1.0628333333333333,19.0
2023-01-04 14:00:00,9.579666666666666,0.6070166666666666,10.186666666666667,1.064,19.0
2023-01-04 15:00:00,12.321333333333333,0.5828166666666666,12.904166666666667,1.0478333333333334,19.0
2023-01-04 16:00:00,12.411999999999999,0.6204999999999999,13.032499999999999,1.0501666666666667,18.0
2023-01-04 17:00:00,8.914166666666667,0.5893333333333334,9.5035,1.0661666666666667,17.0
2023-01-04 18:00:00,11.9385,0.6101833333333334,12.548833333333334,1.0521666666666667,15.0
2023-01-04 19:00:00,11.460500000000001,0.6234166666666666,12.084000000000001,1.0566666666666666,14.0
2023-01-04 20:00:00,22.392333333333337,0.7445666666666666,23.13716666666667,1.034,12.0
2023-01-04 21:00:00,16.708833333333335,0.64475,17.3535,1.04,11.0
2023-01-04 22:00:00,17.852333333333334,0.70385,18.556166666666666,1.0398333333333334,10.0
2023-01-04 23:00:00,19.2045,0.7328,19.93733333333333,1.0393333333333334,9.0
2023-01-05 00:00:00,14.217333333333334,0.6455,14.863,1.0475,9.0
2023-01-05 01:00:00,8.9645,0.56765,9.5325,1.0638333333333334,8.0
2023-01-05 02:00:00,17.282,0.6506333333333333,17.932666666666666,1.042,8.0
2023-01-05 03:00:00,20.3685,0.7242833333333333,21.092833333333335,1.036,7.0
2023-01-05 04:00:00,16.1775,0.71225,16.889833333333332,1.0485,7.0
2023-01-05 05:00:00,8.260166666666667,0.5430333333333334,8.803333333333333,1.0656666666666668,6.0
2023-01-05 06:00:00,9.817,0.5708166666666666,10.387833333333333,1.0591666666666666,5.0
2023-01-05 07:00:00,20.43766666666667,0.7423333333333333,21.18,1.0365,5.0
2023-01-05 08:00:00,15.651166666666667,0.63605,16.287333333333333,1.0426666666666666,7.0
2023-01-05 09:00:00,16.395666666666667,0.6379166666666667,17.0335,1.0421666666666667,9.0
2023-01-05 10:00:00,17.674166666666668,0.7932166666666666,18.467166666666667,1.0483333333333333,10.0
2023-01-05 11:00:00,9.414333333333333,0.5421333333333334,9.956333333333333,1.0576666666666668,12.0
2023-01-05 12:00:00,8.242666666666667,0.5214500000000001,8.764000000000001,1.0633333333333332,13.0
2023-01-05 13:00:00,8.132666666666667,0.5424333333333333,8.674833333333334,1.0665,13.0
2023-01-05 14:00:00,8.296333333333333,0.5829833333333333,8.879166666666666,1.0703333333333334,14.0
2023-01-05 15:00:00,8.460166666666666,0.58625,9.046333333333333,1.0693333333333335,14.0
2023-01-05 16:00:00,8.974333333333334,0.5887,9.562833333333332,1.0665,13.0
2023-01-05 17:00:00,12.289166666666667,0.6260833333333333,12.9155,1.0551666666666666,12.0
2023-01-05 18:00:00,20.178,0.7760833333333333,20.954,1.0398333333333334,11.0
2023-01-05 19:00:00,17.524833333333333,0.7764333333333333,18.301333333333332,1.0465,10.0
2023-01-05 20:00:00,13.7855,0.6625166666666666,14.448,1.0481666666666667,9.0
2023-01-05 21:00:00,22.620833333333334,0.7869166666666666,23.407833333333333,1.0351666666666668,8.0
2023-01-05 22:00:00,15.062333333333333,0.6654,15.727666666666666,1.0445,8.0
2023-01-05 23:00:00,22.624666666666666,0.8257500000000001,23.4505,1.037,8.0
2023-01-06 00:00:00,17.0695,0.7287166666666667,17.798166666666667,1.044,8.0
2023-01-06 01:00:00,19.9875,0.7207,20.708166666666667,1.0378333333333334,8.0
2023-01-06 02:00:00,18.757,0.8173499999999999,19.5745,1.0433333333333332,6.0
2023-01-06 03:00:00,14.723166666666666,0.6007,15.323666666666668,1.0436666666666665,3.0
2023-01-06 04:00:00,20.0065,0.6372,20.644000000000002,1.0331666666666666,2.0
2023-01-06 05:00:00,18.659833333333335,0.6850999999999999,19.345166666666668,1.0374999999999999,2.0
2023-01-06 06:00:00,14.291666666666666,0.6004,14.892000000000001,1.0441666666666667,1.0
2023-01-06 07:00:00,19.510166666666667,0.6463333333333333,20.1565,1.0343333333333333,1.0
2023-01-06 08:00:00,18.496,0.6320333333333333,19.128166666666665,1.0358333333333334,3.0
2023-01-06 09:00:00,16.559166666666666,0.6425166666666667,17.2015,1.0396666666666665,6.0
2023-01-06 10:00:00,19.3585,0.7241,20.082833333333333,1.0393333333333332,7.0
2023-01-06 11:00:00,17.965500000000002,0.8251499999999999,18.790666666666667,1.0468333333333333,8.0
2023-01-06 12:00:00,13.341,0.6967166666666667,14.037666666666667,1.0565,10.0
2023-01-06 13:00:00,16.411833333333334,0.6550333333333334,17.066666666666666,1.0435,10.0
2023-01-06 14:00:00,21.929833333333335,0.8607833333333333,22.790666666666667,1.0396666666666665,11.0
2023-01-06 15:00:00,18.2945,0.6654333333333333,18.96,1.0385,11.0
2023-01-06 16:00:00,20.378333333333334,0.7869999999999999,21.165333333333333,1.0405,11.0
2023-01-06 17:00:00,19.275166666666667,0.7298,20.005166666666668,1.0386666666666666,9.0
2023-01-06 18:00:00,10.6825,0.5711499999999999,11.2535,1.0546666666666666,8.0
2023-01-06 19:00:00,9.643833333333333,0.5233833333333334,10.167333333333334,1.0545,6.0
2023-01-06 20:00:00,8.738833333333334,0.5237666666666666,9.262500000000001,1.0601666666666667,4.0
2023-01-06 21:00:00,8.326833333333333,0.50385,8.830666666666668,1.0605,4.0
2023-01-06 22:00:00,9.843833333333334,0.5619833333333334,10.405666666666667,1.0571666666666666,3.0
2023-01-06 23:00:00,19.7055,0.7056833333333333,20.411333333333335,1.037,3.0
2023-01-07 00:00:00,17.984666666666666,0.60585,18.590666666666667,1.0343333333333333,2.0
2023-01-07 01:00:00,15.353333333333333,0.5766666666666667,15.93,1.0376666666666667,2.0
2023-01-07 02:00:00,15.607166666666666,0.5909166666666666,16.198166666666665,1.0385,2.0
2023-01-07 03:00:00,11.7785,0.54045,12.319,1.0465,2.0
2023-01-07 04:00:00,21.2235,0.6763,21.899833333333333,1.032,3.0
2023-01-07 05:00:00,15.422833333333335,0.6721166666666667,16.094833333333334,1.0446666666666666,3.0
2023-01-07 06:00:00,10.073333333333332,0.5432833333333333,10.616333333333333,1.0553333333333332,3.0
2023-01-07 07:00:00,8.519333333333334,0.5284166666666666,9.047833333333333,1.0623333333333334,4.0
2023-01-07 08:00:00,10.381,0.5693333333333334,10.950666666666669,1.059,4.0
2023-01-07 09:00:00,21.852666666666664,0.7803333333333332,22.633,1.0361666666666667,5.0
2023-01-07 10:00:00,17.455666666666666,0.6736666666666666,18.1295,1.0391666666666666,6.0
2023-01-07 11:00:00,11.7995,0.6183333333333333,12.417499999999999,1.0531666666666666,6.0
2023-01-07 12:00:00,15.508000000000001,0.6098,16.118,1.0413333333333334,7.0
2023-01-07 13:00:00,19.706,0.7580833333333333,20.463833333333334,1.0398333333333334,7.0
2023-01-07 14:00:00,14.884833333333333,0.6740833333333334,15.558833333333332,1.0506666666666666,7.0
2023-01-07 15:00:00,9.199666666666667,0.5718333333333333,9.771666666666667,1.0623333333333334,7.0
2023-01-07 16:00:00,17.478333333333335,0.6744666666666667,18.152833333333334,1.0388333333333333,7.0
2023-01-07 17:00:00,22.1615,0.7561333333333334,22.917666666666666,1.0346666666666666,7.0
2023-01-07 18:00:00,13.562166666666664,0.6346999999999999,14.197166666666668,1.048,7.0
2023-01-07 19:00:00,13.432666666666668,0.59915,14.031833333333333,1.0450000000000002,7.0
2023-01-07 20:00:00,18.2695,0.7017000000000001,18.971166666666665,1.0414999999999999,7.0
2023-01-07 21:00:00,15.388666666666666,0.6762333333333334,16.064833333333336,1.0491666666666666,7.0
2023-01-07 22:00:00,12.173833333333334,0.6315666666666667,12.8055,1.0528333333333333,7.0
2023-01-07 23:00:00,10.0085,0.5673333333333334,10.575833333333334,1.0565,7.0
2023-01-08 00:00:00,13.812833333333332,0.6472333333333333,14.460333333333333,1.0471666666666666,7.0
2023-01-08 01:00:00,21.6805,0.7803,22.46066666666667,1.0356666666666667,7.0
2023-01-08 02:00:00,15.271666666666667,0.6513,15.922833333333331,1.0443333333333333,7.0
2023-01-08 03:00:00,12.928666666666667,0.6516000000000001,13.580166666666665,1.0515,7.0
2023-01-08 04:00:00,14.239833333333332,0.6548666666666666,14.895000000000001,1.049,8.0
2023-01-08 05:00:00,20.49983333333333,0.8096333333333333,21.3095,1.0401666666666667,7.0
2023-01-08 06:00:00,16.206833333333332,0.6628999999999999,16.869833333333332,1.0408333333333333,7.0
2023-01-08 07:00:00,19.646166666666666,0.7079833333333334,20.354333333333333,1.0361666666666667,7.0
2023-01-08 08:00:00,14.835833333333333,0.7057000000000001,15.541666666666666,1.0493333333333335,7.0
2023-01-08 09:00:00,14.018,0.60655,14.6245,1.0439999999999998,7.0
2023-01-08 10:00:00,13.4285,0.6066333333333334,14.035499999999999,1.0481666666666667,7.0
2023-01-08 11:00:00,19.488333333333333,0.7374833333333334,20.22583333333333,1.0393333333333332,7.0
2023-01-08 12:00:00,18.907999999999998,0.68915,19.59733333333333,1.037,7.0
2023-01-08 13:00:00,20.993333333333336,0.7613166666666666,21.754833333333334,1.0368333333333333,7.0
2023-01-08 14:00:00,15.936333333333332,0.6056833333333334,16.542,1.0408333333333333,8.0
2023-01-08 15:00:00,15.846833333333334,0.7076333333333333,16.554333333333332,1.0453333333333334,8.0
2023-01-08 16:00:00,14.969,0.6156166666666666,15.584999999999999,1.0443333333333333,9.0
2023-01-08 17:00:00,19.927833333333336,0.7944999999999999,20.722666666666665,1.0411666666666666,9.0
2023-01-08 18:00:00,14.9395,0.6255166666666666,15.565166666666668,1.0448333333333333,9.0
2023-01-08 19:00:00,18.996666666666666,0.68335,19.68016666666667,1.0373333333333334,8.0
2023-01-08 20:00:00,19.196,0.7118833333333333,19.908,1.0374999999999999,9.0
2023-01-08 21:00:00,16.647333333333332,0.6836666666666668,17.331166666666665,1.043,8.0
2023-01-08 22:00:00,10.225333333333333,0.55805,10.783666666666667,1.0546666666666666,8.0
2023-01-08 23:00:00,10.7725,0.5942,11.3665,1.0556666666666665,8.0
2023-01-09 00:00:00,10.815666666666667,0.5937,11.409333333333334,1.0558333333333334,7.0
2023-01-09 01:00:00,16.727,0.6622833333333333,17.389666666666667,1.047,7.0
2023-01-09 02:00:00,14.8745,0.6810166666666667,15.5555,1.0463333333333333,7.0
2023-01-09 03:00:00,17.73,0.6773833333333333,18.407166666666665,1.039,7.0
2023-01-09 04:00:00,20.5605,0.8235833333333332,21.38383333333333,1.04,6.0
2023-01-09 05:00:00,15.956833333333334,0.7756,16.732333333333333,1.0505,6.0
2023-01-09 06:00:00,8.97,0.5343,9.5045,1.0598333333333334,6.0
2023-01-09 07:00:00,8.314833333333334,0.5463166666666667,8.861166666666668,1.0656666666666668,5.0
2023-01-09 08:00:00,8.164166666666667,0.5341166666666667,8.698666666666666,1.0655,6.0
2023-01-09 09:00:00,8.229166666666666,0.5744833333333333,8.8035,1.0696666666666668,6.0
2023-01-09 10:00:00,10.3605,0.5523666666666667,10.912833333333333,1.0558333333333334,6.0
2023-01-09 11:00:00,12.304333333333332,0.69305,12.9975,1.0565,7.0
2023-01-09 12:00:00,13.0805,0.66895,13.7495,1.0525,6.0
