type,name,lat,lon,area_m2
node,Bergbau und Landschaftveränderung,52.4778535,13.7806448,0
node,Kienbaum,52.457917,13.9346383,0
node,HKL BAUMASCHINEN GmbH - RAUMSYSTEME,52.4948457,13.7588534,0
node,Schmidt-Elsner GmbH Baumaschinen Baustellenunterkünfte Verkauf u. Vermietung,52.496249,13.760112,0
node,Metallbau Will GmbH,52.473603,13.7379402,0
node,Weka Holzbau GmbH,52.4734543,13.7365259,0
node,Tagebaufenster,52.4740725,13.7776918,0
node,Tagebau,52.4762411,13.7801506,0
node,Tagebaufenster,52.4723191,13.7822631,0
node,Zufahrt Tagebau,52.4803366,13.8340596,0
node,Gartenbau Schindler,52.4524135,13.7461368,0
node,Ladenbau Opitz,52.4711463,13.7937758,0
node,Baustoffe für Berlin,52.4764765,13.7954562,0
node,Der Lindenbaum,52.4291125,13.7650037,0
node,Auf einem Baum ein Kuckuck,52.5110038,13.9150006,0
node,Wolf - Treppen-Türen-Innenausbau,52.5221878,13.7693284,0
node,finebauten GmbH,52.5241762,13.7696001,0
way,Bauersee,52.45258928125,13.759550618750003,110129.01696524216
way,Baumschulenstraße,52.45533976666666,13.749432075,19187.664859119843
way,Schiffbauerstraße,52.428934809090904,13.762126318181815,3505.4383041049423
way,Bauernsee,52.45946879428571,13.92217196285714,402697.4067187538
way,Zum Bauernsee,52.45779046666667,13.911512037499998,12665.595142352331
way,Zum Bauernsee,52.457810863636375,13.910923381818181,3086.7488835853596
way,BLZ Kienbaum II,52.459074799999996,13.93548885416667,55760.15659112893
way,Baumschulenstraße,52.4511724875,13.747996412500001,52.72445114496285
way,Schiffbauerstraße,52.4286046,13.760805337499999,1154.0443212573903
way,Schiffbauerstraße,52.429073775,13.759959875,168.67136766606185
way,Betonwerk,52.49460830689655,13.82398775517241,184548.10449907952
way,Am Fuchsbau,52.51129018571429,13.863554861904761,543.6640576566698
way,Vorbau,52.447904007692316,13.761669669230768,807.0956058319449
way,Mittelbau,52.44783158095237,13.7624352,391.94104388069564
way,Bundesleistungszentrum Kienbaum,52.46320958085104,13.949476146808513,223473.9211570731
way,Berding Beton - Betonsteinwerk Rüdersdorf,52.48893495,13.797929150000002,113257.34371157792
way,Kalksteintagebau Rüdersdorf,52.4786726955056,13.795909184269664,2339571.165238809
way,Bauernhaus,52.52073626,13.76943646,152.11163968467886
way,DEKO Hausbau GmbH,52.51160826666666,13.753221255555555,291.82815349096074
way,Gruftbau für Heinrich v. Podewils,52.51692267999999,13.7493369,31.581729914786496
way,Bauelemente Service Petersik,52.46402048333332,13.748020239999999,215.18296988043298
way,Bauschlosserei Becker,52.520797300000005,13.75492778,85.2166605501406
way,Bau-Prüfverband,52.513094839999994,13.741932760000001,208.05657039777319
way,Bauschlosserei Grosch,52.52324957142857,13.750412985714288,276.9655873178413
way,Gartenbau Grimm,52.52125524,13.748328480000001,217.7916928548426
way,Gartenbaubetrieb Grimm,52.514379514285714,13.7404807,151.66617872997054
way,HKL Baumaschinen,52.49237288333333,13.785640666666668,312.61340304311403
way,Maschinenbau Lehmann GmbH,52.49107388,13.78484832,660.0258482230673
way,stra/lab Baustoff- und Straßenprüfung,52.492697071428566,13.782057028571428,599.0042555618372
way,HKL Baumaschinen,52.49171447692308,13.78558842307692,1205.2790766222845
way,Baumschule Scheerer,52.507287525,13.7200265,55010.21144866538
way,HKL Baumaschinen GmbH - RAUMSYSTEME,52.494797053846156,13.75863083076923,145.02875092628426
way,Im Fuchsbau,52.463575750000004,13.730156150000001,230.21925745824478
way,Wohnungsbaugesellschaft Rüdersdorf mbH,52.4680752153846,13.791493761538458,771.2667045552238
way,Baumaschinen und Kräne,52.48061668571429,13.782262342857143,5981.782017564504
way,Berding Beton - Betonsteinwerk Rüdersdorf,52.48983525384616,13.80168293846154,8551.536073569438
way,Graf Baustoffe,52.488714817647065,13.803316852941176,62174.01326031559
way,Baumgarten,52.462401696428564,13.733627460714285,14640.941912633501
way,Cemex Transportbeton,52.487234900000004,13.826495433333333,5551.2129558117385
way,Neubau Feuerwehr Wilhelmshagen,52.430524919999996,13.722756100000002,4381.011933958092
relation,Kienbaum,52.44613561713184,13.935321266046524,265614.77059750166
