type,name,lat,lon,area_m2
way,Tischlerei K & V,52.5642334,13.322489100000002,537.4181147123206
way,Tischlerei Hätscher,52.50816466,13.483672899999998,1044.5651097405319
way,Tischlerei Gegusch & Sohn,52.621691727272726,13.30398228181818,439.4894698987235
way,Karin Reinwald Holzbautenvertrieb,52.59959350500001,13.6020825,3767.428110608223
way,Möbel- u. Bautischlerei Friedrich GmbH,52.701804319999994,13.43855846,1066.8103245398083
way,Tischlerei B. Rieger,52.70113378,13.438394920000002,398.60403573296236
way,Zimmerei Schramm,52.51644342857143,12.973806385714287,114.7887874465273
way,Tischlerei Woschinik,52.66121407142857,13.292115228571427,275.7172564946337
way,Tischlerei Maßwerk,52.483075400000004,13.5005862,587.3351720416127
way,Tischlerei Peter Hanert,52.64508031428572,13.524682628571428,301.08314208276516
way,Tischlerei Klabunde,52.434702357142854,13.4344679,106.56227472757143
way,Tischlerei Könitzer,52.35602186,13.097292200000002,120.78706199612094
way,Tischlerei Hoffmann GmbH,52.5210596,13.533551120000002,320.3382488465966
way,Tischlerei Gert Zyniewicz,52.4162666,13.658985522222222,512.4459032602801
way,Tischlerei Perschke,52.45680264615385,13.750261046153849,300.60626971422454
way,D & H Hozbau & Zimmerei,52.68602012,13.568115319999999,77.49281108398647
way,Tischlerei Kleinert,52.349732659999994,13.832675840000002,152.93601215922058
way,Tischlerei Schade,52.68343645555556,13.55764138888889,1757.4466567611569
way,Tischlerei Frank Praetsch,52.40259294000001,13.10366831,1022.4786948733737
