type,name,lat,lon,area_m2
way,GAT,52.3705276,13.521308487499999,959.0902127678683
way,Ramp Echo,52.36119051052632,13.497693799999997,77389.80557717489
way,Ramp 2,52.38374087948718,13.514067725641029,37006.52821069839
way,Ramp Bravo,52.363995709523806,13.506043314285714,67515.37076642732
way,Ramp Alpha,52.36821687307692,13.509293642307691,58262.31045155749
way,Ramp 3b,52.38520368181819,13.524234936363634,22697.40978286726
way,Ramp 1,52.380432533333334,13.509084577777779,60037.64417183407
way,Ramp 4,52.371544973076915,13.522528176923078,55110.4735990904
way,Ramp 3a,52.390000480000005,13.52179855,25039.82559949391
way,Ramp Delta,52.36165940000001,13.50263988,101869.8636711067
way,Ramp Charlie,52.36123485862067,13.51280904137931,57059.40168468954
relation,Ramp 3,52.38687363124998,13.519426143749996,146854.09035079452
