type,name,lat,lon,area_m2
way,Exeter Logistik Park Berlin-Süd,52.292820885000005,13.55420424,226181.1877912678
way,Iden Logistikcenter GmbH,51.98359850833334,13.565080250000001,51040.85352135491
way,Penny-Markt Logistikzentrum,52.37501773636363,13.301438590909093,112094.00607060718
way,Siemens Energy Logistics Center,52.29967397,13.28208644,59422.54334885141
way,ehemaliger Kraftverkehr Lauchhammer,51.488031962499996,13.766432012500001,51171.51238217892
way,DHL Paketzentrum 14 Börnicke,52.67835955,12.924828966666666,192893.84315845644
way,Lidl Logistik Zentrum,52.75568470294119,13.006112417647058,84704.444764308
way,Lidl Logistikzentrum Großbeeren,52.35896646153846,13.28157866153846,145582.5661776502
way,Logistikzentrum Amazon,52.339885155000005,13.558098795000001,116888.71368977298
way,Verteilzentrum Cottbus,51.72242179199998,14.316446619999999,18851.84344175611
way,Cemex Logistik GmbH,52.48799869285715,13.827916578571429,18956.513005855646
