type,name,lat,lon,area_m2
node,Amazon Logistics BER6 in Berlin,52.5839954,13.2796698,0
way,Rhenus,52.3797893,13.305691849999999,71903.02816815207
way,Zalando,52.377502675,13.3042737,61040.12475777626
way,Lagerleitstand Rhenus SE & Co KG,52.674414999999996,13.191786779999997,402.87895390937416
way,Verwaltungsgebäude Rhenus SE & Co KG,52.67413773999999,13.192841980000003,619.9357996193564
way,Zalando SE,52.50412657333334,13.443700900000001,1331.8597040526286
way,Zalando SE,52.50445517600002,13.444190079999998,1806.10881055706
way,Amazon logistics,52.43541474285714,13.37393322857143,21359.289066704398
way,Amazon Flex,52.503500925,13.640808668750001,59907.29604886505
way,Fiege,52.37834770555556,13.300882555555555,82137.57152416398
way,Amazon,52.71187713333334,13.128986233333334,6189.4858196715095
relation,Zalando SE,52.50627428636365,13.44034279090909,2001.789066983781
