type,name,lat,lon,area_m2
node,Lichtenow,52.4802772,13.9071482,0
node,"Lichtenow, Dorf",52.4809834,13.8993759,0
node,"Lichtenow, Tankstelle",52.4798804,13.9108964,0
node,"Kagel, Lichtenower Weg",52.4677648,13.9061046,0
node,Lichtenow,52.4809002,13.8960577,0
node,Lichtenow,52.4805484,13.9177193,0
node,Lichtenow Dorf,52.4877257,13.894728,0
node,john Lüftungs- und Klimatechnik,52.5123491,13.8970046,0
node,Lichtenow,52.4780335,13.910266,0
node,UNI ELEKTRO,52.4602229,13.7560691,0
node,Heinze Heizung Sanitär,52.46152,13.725294,0
node,Lichtenow,52.48342,13.9127461,0
node,Elektro Petsche,52.5201573,13.7733235,0
node,EST ElektroSystemTechnik GmbH,52.5059801,13.7458882,0
node,"Lichtenow, Tankstelle",52.4808034,13.9094489,0
node,"Lichtenow, Tankstelle",52.4799321,13.9110625,0
way,Lichtenower Weg,52.4676135,13.906061281818182,1571.944393971172
way,Lichtenower Weg,52.50504396842104,13.852967052631579,11819.866367326988
way,Lichtenower Weg,52.50387691666666,13.8999563,17.154073851468695
way,Lichtenower Weg,52.49862626551723,13.867368727586207,74414.59613920074
way,Lichtenower Straße,52.49669085,13.920045375,23.95695026389963
way,Lichtenower Mühlenfließ,52.5041831982143,13.918884917857145,636594.1273574241
way,Lichtenower Weg,52.46979340000001,13.907154866666666,308.3690419432791
way,Lichtenower Weg,52.469917637500004,13.9071199375,215.72992334998253
way,Lichtenower Mühlenfließ,52.52541374285715,13.932190342857142,419.7609168094087
way,Metall und Kunststoff eG / Elektro-Hausgeräte,52.520738140000006,13.75379842,193.99228051697997
way,Lichtenower Mühlenfließ,52.47653055333333,13.899303903333335,11151.25687197793
way,Dorfkirche Lichtenow,52.48784053571428,13.897598764285714,150.03266407436948
way,SG Lichtenow Kagel,52.45641742,13.89923214,6247.252622212254
way,Lichtenower Ziegelei,52.48132423076923,13.912869200000001,981.9142710189326
way,Lichtenower Weg,52.472670199999996,13.9044122125,366.3765940252228
way,Lichtenower Straße,52.49246404,13.917714499999999,193.70442825573778
way,Lichtenower Straße,52.486477824999994,13.914425425000001,42.01281740477062
way,Lichtenower Weg,52.46835756,13.905648739999998,11.135699620067204
way,Lichtenower Straße,52.49569704,13.91949754,4.480905933855234
way,Lichtenower Weg,52.50757322,13.849873300000002,4.667532658701191
way,Lichtenower Weg,52.507098225,13.850319675,4.3832002054528445
way,Lichtenower Weg,52.4688334875,13.906078062499999,66.79275581359833
way,Lichtenower Mühlenfließ,52.52306343,13.930676349999999,1309.3087355045666
way,Lichtenower Mühlenfließ,52.522410153333325,13.928240486666668,2371.3355900198535
relation,Lichtenow,52.48463246900584,13.898883734210525,2486289.5857065236
relation,RB TES: Lichtenberg => Fangschleuse Tesla Süd,52.455640838778365,13.647845800426147,12527045.880506234
