Id,name,company_name,m2,gross_max_power,lon,lat,Punktgeometrie (als WKT),source,estimated_max_power_mw,estimation_method,estimated_annual_energy_mwh
5719b57d-5768-447d-9493-7df66069d0a3,interxion-fra-16,Digital Realty,11300.0,9.6,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,10.503845748400899,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),59808.897691394726
1f92508e-9144-11e7-a556-02028ff44134,cloudkleyer-frankfurt,cloudKleyer,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f7e938a-9144-11e7-a556-02028ff44134,nacamar-frankfurt,nacamar,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
7b54c410-5db6-11ef-82b6-a304965f2a85,nlighten-fra1,nlighten,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),30613.121982405293
1f4c4202-9144-11e7-a556-02028ff44134,interxion-fra-2,Digital Realty,2000.0,0.4,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,0.4376602395167042,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),2492.037403808113
4cb225d0-0356-11ee-a7da-bb78d1d39e62,cloudhq-fra-campus-hochst,CloudHQ,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f9ac428-9144-11e7-a556-02028ff44134,orange-business-services-eschborn,Orange Business Services,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),23548.555371080998
07853f96-f051-48d6-9615-cb471fcd4433,aixit-aix-1,Aixit,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f4c43df-9144-11e7-a556-02028ff44134,interxion-fra-3,Digital Realty,3500.0,1.2,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,1.3129807185501123,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),7476.112211424341
1102e865-33c0-43ac-ac35-39c099c21047,cyrusone-frankfurt-ii,CyrusOne,8395.0,17.6,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,19.257050538734983,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),92780.46949562516
1f7678c6-9144-11e7-a556-02028ff44134,ibm-frankfurt-am-main,IBM,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),23548.555371080998
1f5094c4-9144-11e7-a556-02028ff44134,ntt-global-data-centers-emea-frankfurt-3,NTT DATA Global Data Centers,,52.0,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,56.89583113717154,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),274124.1144188925
1f94e2bb-9144-11e7-a556-02028ff44134,colt-technology-services-frankfurt-4,Colt Technology Services,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),30613.121982405293
1f50a403-9144-11e7-a556-02028ff44134,global-switch-global-switch-frankfurt-south,Global Switch,17686.0,12.6,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,13.78629754477618,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),66422.38157073164
6d2173d4-9130-4485-bca0-7439fbadfd51,bt-frankfurt-3,BT,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),23548.555371080998
d41cd730-2014-11ec-8d05-c9a2a6e73db1,anetsisnet-frankfurt,ANETSIS.Net,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f4dae3a-9144-11e7-a556-02028ff44134,telehouse-telehouse-frankfurt,Telehouse,0.0,18.9,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,20.67944631716427,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),99633.57235609746
b245dac0-2620-4b2c-a8d4-744efc19663f,ntt-global-data-centers-emea-frankfurt-4,NTT DATA Global Data Centers,66566.0,12.0,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,13.129807185501125,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),63259.411019744424
57c27b8e-12a3-4400-9ea3-cbe59b7ff345,mainova-frankfurt,Mainova,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
537b0730-d8e7-11ed-b748-cd65b9b8ae94,performive-frankfurt,Performive,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
00a2b426-26ab-41d3-abe2-b04291276246,aixit-aix-f9,Aixit,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
74e0401b-10d3-4cbb-a59f-b77e53f55ba0,cyrusone-frankfurt-i,CyrusOne,10000.0,9.1,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,9.956770449005019,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),47971.72002330618
1f3f0477-9144-11e7-a556-02028ff44134,equinix-fr4,Equinix,10500.0,8.96,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,9.803589365174174,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),55821.637845301746
e91b86ec-8bd6-42c3-8427-d7181f733eaa,interxion-fra-10,Digital Realty,13800.0,9.6,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,10.503845748400899,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),59808.897691394726
1f961aa6-9144-11e7-a556-02028ff44134,bt-frankfurt,BT,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),23548.555371080998
1f813fea-9144-11e7-a556-02028ff44134,claranet-frankfurt,Claranet,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f4c5269-9144-11e7-a556-02028ff44134,interxion-fra-4,Digital Realty,2300.0,1.2,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,1.3129807185501123,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),7476.112211424341
dec8c740-a0fa-11ed-bffd-cf09c84b6cb6,stack-infrastructure-fral1,Stack Infrastructure,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
2f013500-3c67-11ec-8fca-3d25a551c67c,equinix-fr8,Equinix,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,10.750029633129047,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),61210.66873103679
c502e410-035b-11ee-b508-97a62cf4d831,cyrusone-fra5,CyrusOne,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,17.761711387052912,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),85575.92546282093
1f94e124-9144-11e7-a556-02028ff44134,colt-technology-services-frankfurt-3,Colt Technology Services,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),30613.121982405293
21634a80-201f-11ec-b344-b91f3a0060cd,vodafone-frankfurt-3,Vodafone,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f4c5eca-9144-11e7-a556-02028ff44134,interxion-fra-8,Digital Realty,7700.0,5.6,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,6.127243353233857,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),34888.52365331358
1f9ea01b-9144-11e7-a556-02028ff44134,cyxtera-fra1,Centersquare,,1.5,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,1.6412258981876406,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),7907.426377468053
9c7b6400-cc62-11ed-ab34-99435b395c4d,leaseweb-fra-14,LeaseWeb,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,131.95456221428628,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),635757.0807484313
1f820b10-9144-11e7-a556-02028ff44134,witcom-witcom-dc-1,Witcom,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f91ce81-9144-11e7-a556-02028ff44134,interxion-fra-9,Digital Realty,1800.0,1.2,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,1.3129807185501123,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),7476.112211424341
1f94df71-9144-11e7-a556-02028ff44134,colt-technology-services-frankfurt-2,Colt Technology Services,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),30613.121982405293
1f6e05a3-9144-11e7-a556-02028ff44134,centurylink-frankfurt-1,Colt Technology Services,4333.0,3.6,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,3.9389421556503375,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),22428.336634273022
42c8d980-215f-425a-b29f-f6e7ebb21186,vodafone-frankfurt-2,Vodafone,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
