time,avg_power
2021-05-13 04:00:00,95.1409907868902
2021-05-13 05:00:00,95.07646693573425
2021-05-13 06:00:00,95.02573063244164
2021-05-13 07:00:00,94.95202189115233
2021-05-13 08:00:00,94.70928462709284
2021-05-13 09:00:00,94.60013723696248
2021-05-13 10:00:00,94.71088027085257
2021-05-13 11:00:00,94.85627561086659
2021-05-13 12:00:00,94.79793010349483
2021-05-13 13:00:00,95.00276637786897
2021-05-13 14:00:00,95.11602573923702
2021-05-13 15:00:00,95.02503474903475
2021-05-13 16:00:00,95.0373784159333
2021-05-13 17:00:00,95.12513863216266
2021-05-13 18:00:00,95.10161588180979
2021-05-13 19:00:00,95.33853850818679
2021-05-13 20:00:00,95.04014621247472
2021-05-13 21:00:00,95.07740121817898
2021-05-13 22:00:00,95.13995693632728
2021-05-13 23:00:00,95.11603788231642
2021-05-14 00:00:00,95.40229007633587
2021-05-14 01:00:00,95.10271281571563
2021-05-14 02:00:00,94.99118322363387
2021-05-14 03:00:00,95.02295755362849
2021-05-14 04:00:00,95.31098461538461
2021-05-14 05:00:00,95.00250607533414
2021-05-14 06:00:00,94.97580946450809
2021-05-14 07:00:00,94.94834316840671
2021-05-14 08:00:00,94.63338370862928
2021-05-14 09:00:00,94.69685769863834
2021-05-14 10:00:00,95.02741162372678
2021-05-14 11:00:00,94.91574539363484
2021-05-14 12:00:00,94.88909288937295
2021-05-14 13:00:00,95.00051734631772
2021-05-14 14:00:00,95.09977571770335
2021-05-14 15:00:00,95.10166361416361
2021-05-14 16:00:00,95.03655481676202
2021-05-14 17:00:00,95.25964700558153
2021-05-14 18:00:00,95.10200845665962
2021-05-14 19:00:00,95.07693493678693
2021-05-14 20:00:00,95.0581637337414
2021-05-14 21:00:00,95.2698275862069
2021-05-14 22:00:00,95.04311322200093
2021-05-14 23:00:00,95.01635721957956
2021-05-15 00:00:00,95.0185625965997
2021-05-15 01:00:00,95.05421044617025
2021-05-15 02:00:00,95.00682964094729
2021-05-15 03:00:00,95.38462007004722
2021-05-15 04:00:00,94.98382419574082
2021-05-15 05:00:00,95.01147465437788
2021-05-15 06:00:00,95.0655477570949
2021-05-15 07:00:00,94.9771617957216
2021-05-15 08:00:00,94.96048882890989
2021-05-15 09:00:00,94.99897864438255
2021-05-15 10:00:00,94.99176256814052
2021-05-15 11:00:00,95.36739523665963
2021-05-15 12:00:00,95.52260085574572
2021-05-15 13:00:00,95.20040644287221
2021-05-15 14:00:00,95.25283935621013
2021-05-15 15:00:00,95.22986561980976
2021-05-15 16:00:00,95.31819012797075
2021-05-15 17:00:00,95.36958421211209
2021-05-15 18:00:00,95.24755508602476
2021-05-15 19:00:00,95.26493916178458
2021-05-15 20:00:00,95.23813795236623
2021-05-15 21:00:00,95.32281575373473
2021-05-15 22:00:00,95.2466849565615
2021-05-15 23:00:00,95.26513290844085
2021-05-16 00:00:00,95.30661764705883
2021-05-16 01:00:00,95.33242999096657
2021-05-16 02:00:00,95.25633102200784
2021-05-16 03:00:00,95.5274030481364
2021-05-16 04:00:00,95.34766227871084
2021-05-16 05:00:00,95.2605348585562
2021-05-16 06:00:00,95.32734458124335
2021-05-16 07:00:00,95.18941964285715
2021-05-16 08:00:00,95.16894007828967
2021-05-16 09:00:00,95.26098144823459
2021-05-16 10:00:00,95.23245775729647
2021-05-16 11:00:00,95.34664850960812
2021-05-16 12:00:00,95.31154023695953
2021-05-16 13:00:00,95.44618269086546
2021-05-16 14:00:00,95.4421157379057
2021-05-16 15:00:00,95.41978373438928
2021-05-16 16:00:00,95.48286551511413
2021-05-16 17:00:00,95.66247908745248
2021-05-16 18:00:00,95.65389075373817
2021-05-16 19:00:00,95.45016681831969
2021-05-16 20:00:00,95.46491499227203
2021-05-16 21:00:00,95.4491009681881
2021-05-16 22:00:00,95.35422794117648
2021-05-16 23:00:00,95.39415902140674
2021-05-17 00:00:00,95.31959775491113
2021-05-17 01:00:00,95.36065797453003
2021-05-17 02:00:00,95.30524635036497
2021-05-17 03:00:00,95.39052154195012
2021-05-17 04:00:00,95.23238080684595
2021-05-17 05:00:00,95.34794499381954
2021-05-17 06:00:00,95.23124999999999
2021-05-17 07:00:00,95.10779864763336
2021-05-17 08:00:00,94.85966243419014
2021-05-17 09:00:00,94.80622789481778
2021-05-17 10:00:00,94.82980433793418
2021-05-17 11:00:00,94.63850137069754
2021-05-17 12:00:00,94.80942263279445
2021-05-17 13:00:00,94.90639228101914
2021-05-17 14:00:00,95.32540696789899
2021-05-17 15:00:00,95.02663643235071
2021-05-17 16:00:00,94.79914078987036
2021-05-17 17:00:00,108.05121011253276
2021-05-17 18:00:00,95.08663580707778
2021-05-17 19:00:00,95.02848918624552
2021-05-17 20:00:00,95.0016328999093
2021-05-17 21:00:00,95.08905985536236
2021-05-17 22:00:00,95.03835552075176
2021-05-17 23:00:00,95.12781978089801
2021-05-18 00:00:00,95.03932343486913
2021-05-18 01:00:00,95.0953336373309
2021-05-18 02:00:00,95.0346248085758
2021-05-18 03:00:00,95.05713632901751
2021-05-18 04:00:00,95.14301909307876
2021-05-18 05:00:00,95.07702640818195
2021-05-18 06:00:00,95.00847614636406
2021-05-18 07:00:00,94.92566574839303
2021-05-18 08:00:00,94.68307200487136
2021-05-18 09:00:00,94.63512378094524
2021-05-18 10:00:00,94.94698704429045
2021-05-18 11:00:00,94.99121244149178
2021-05-18 12:00:00,94.91526013309134
2021-05-18 13:00:00,94.9953867235079
2021-05-18 14:00:00,95.11333231287311
2021-05-18 15:00:00,94.97909706546275
2021-05-18 16:00:00,95.17088530574993
2021-05-18 17:00:00,95.25209626154079
2021-05-18 18:00:00,95.10015167602003
2021-05-18 19:00:00,95.01468892261002
2021-05-18 20:00:00,94.9821853093569
2021-05-18 21:00:00,95.2223774100501
2021-05-18 22:00:00,94.99782138442522
2021-05-18 23:00:00,95.06977283263792
2021-05-19 00:00:00,95.44900124843944
2021-05-19 01:00:00,95.0482432019554
2021-05-19 02:00:00,94.99463595609832
2021-05-19 03:00:00,95.03537393986122
2021-05-19 04:00:00,95.10393554384878
2021-05-19 05:00:00,95.21515476555317
2021-05-19 06:00:00,94.97113195939711
2021-05-19 07:00:00,94.90617952187641
2021-05-19 08:00:00,94.65003845562221
2021-05-19 09:00:00,94.61011778918756
2021-05-19 10:00:00,94.9459756281029
2021-05-19 11:00:00,94.95902661596958
2021-05-19 12:00:00,94.89920135155889
2021-05-19 13:00:00,95.0146607983002
2021-05-19 14:00:00,95.05432285368803
2021-05-19 15:00:00,94.99954330948394
2021-05-19 16:00:00,94.96076969881351
2021-05-19 17:00:00,95.14853854308649
2021-05-19 18:00:00,95.06254331776405
2021-05-19 19:00:00,94.98756364758525
2021-05-19 20:00:00,94.97695780787794
2021-05-19 21:00:00,95.00475894245723
2021-05-19 22:00:00,94.95372067733416
2021-05-19 23:00:00,95.03001368405049
2021-05-20 00:00:00,94.93516551193225
2021-05-20 01:00:00,95.46966702143834
2021-05-20 02:00:00,95.20734334698831
2021-05-20 03:00:00,95.02789012979174
2021-05-20 04:00:00,95.06491254752852
2021-05-20 05:00:00,95.05750837648492
2021-05-20 06:00:00,94.92677670793215
2021-05-20 07:00:00,94.87880814837337
2021-05-20 08:00:00,94.6100799016595
2021-05-20 09:00:00,94.81838685586258
2021-05-20 10:00:00,94.97898517499618
2021-05-20 11:00:00,94.97232235960077
2021-05-20 12:00:00,95.21963764778135
2021-05-20 13:00:00,95.14945054945056
2021-05-20 14:00:00,95.21839063203723
2021-05-20 15:00:00,95.10918181818181
2021-05-20 16:00:00,95.10740229885059
2021-05-20 17:00:00,95.12203518350015
2021-05-20 18:00:00,95.02869657151487
2021-05-20 19:00:00,96.23664913366336
2021-05-20 20:00:00,94.94066460587325
2021-05-20 21:00:00,94.95654506437768
2021-05-20 22:00:00,94.91234874340677
2021-05-20 23:00:00,95.10533313189303
2021-05-21 00:00:00,94.89609315152444
2021-05-21 01:00:00,94.96776295376978
2021-05-21 02:00:00,94.90725364963504
2021-05-21 03:00:00,95.1682440657334
2021-05-21 04:00:00,94.97832007343942
2021-05-21 05:00:00,94.94732965009209
2021-05-21 06:00:00,94.88589645106777
2021-05-21 07:00:00,94.84776954483594
2021-05-21 08:00:00,94.55450714823175
2021-05-21 09:00:00,94.74798429714632
2021-05-21 10:00:00,95.01031164069661
2021-05-21 11:00:00,94.97676767676768
2021-05-21 12:00:00,95.06621662621359
2021-05-21 13:00:00,95.01028667790894
2021-05-21 14:00:00,95.0407088989442
2021-05-21 15:00:00,94.90939923954373
2021-05-21 16:00:00,95.52808444096951
2021-05-21 17:00:00,95.68207171314741
2021-05-21 18:00:00,95.0470006090134
2021-05-21 19:00:00,94.95483969465648
2021-05-21 20:00:00,94.94670860825532
2021-05-21 21:00:00,95.00540414989162
2021-05-21 22:00:00,94.939125
2021-05-21 23:00:00,94.9231019019638
2021-05-22 00:00:00,94.91453319024988
2021-05-22 01:00:00,94.99984534488091
2021-05-22 02:00:00,94.95576113116728
2021-05-22 03:00:00,95.32336675782437
2021-05-22 04:00:00,95.1106328734253
2021-05-22 05:00:00,94.92679708826206
2021-05-22 06:00:00,95.00032263020432
2021-05-22 07:00:00,94.90257918552035
2021-05-22 08:00:00,94.89650075414782
2021-05-22 09:00:00,94.92531362007169
2021-05-22 10:00:00,94.92610985703537
2021-05-22 11:00:00,95.04366858527719
2021-05-22 12:00:00,94.98287754481922
2021-05-22 13:00:00,95.36413856249045
2021-05-22 14:00:00,95.1075460307878
2021-05-22 15:00:00,95.06381508216863
2021-05-22 16:00:00,95.18021180030256
2021-05-22 17:00:00,95.27420569191386
2021-05-22 18:00:00,95.14769824769824
2021-05-22 19:00:00,95.14629572225667
2021-05-22 20:00:00,95.12216628527842
2021-05-22 21:00:00,95.15313511015252
2021-05-22 22:00:00,95.08586545729403
2021-05-22 23:00:00,95.0757955792444
2021-05-23 00:00:00,95.04061449098134
2021-05-23 01:00:00,95.09775126204681
2021-05-23 02:00:00,95.04627498485766
2021-05-23 03:00:00,95.25318791946309
2021-05-23 04:00:00,95.2026694349696
2021-05-23 05:00:00,95.08666151468314
2021-05-23 06:00:00,95.09955772456917
2021-05-23 07:00:00,95.0243880462532
2021-05-23 08:00:00,94.98314350797267
2021-05-23 09:00:00,95.21530643203884
2021-05-23 10:00:00,95.03731840193704
2021-05-23 11:00:00,95.1068401937046
2021-05-23 12:00:00,95.0594732881866
2021-05-23 13:00:00,95.19217630013725
2021-05-23 14:00:00,95.16319129646419
2021-05-23 15:00:00,95.14501602808731
2021-05-23 16:00:00,95.25295269659536
2021-05-23 17:00:00,95.30631433399908
2021-05-23 18:00:00,95.16636900257302
2021-05-23 19:00:00,95.1718865598027
2021-05-23 20:00:00,95.15253280439426
2021-05-23 21:00:00,95.1794041647667
2021-05-23 22:00:00,95.11469381552956
2021-05-23 23:00:00,95.17164750957855
2021-05-24 00:00:00,95.09357099329677
2021-05-24 01:00:00,95.8486184508531
2021-05-24 02:00:00,95.0801580066849
2021-05-24 03:00:00,95.13275809869815
2021-05-24 04:00:00,95.19119468358254
2021-05-24 05:00:00,95.11986744991717
2021-05-24 06:00:00,95.07937671860678
2021-05-24 07:00:00,95.03593002392346
2021-05-24 08:00:00,94.74393248175183
2021-05-24 09:00:00,94.71845941384072
2021-05-24 10:00:00,94.65447886464216
2021-05-24 11:00:00,94.5997016706444
2021-05-24 12:00:00,94.98407868449362
2021-05-24 13:00:00,94.87007031488841
2021-05-24 14:00:00,94.92134694499467
2021-05-24 15:00:00,94.76543116490167
2021-05-24 16:00:00,94.76131320754716
2021-05-24 17:00:00,109.36076804915514
2021-05-24 18:00:00,95.01192591477187
2021-05-24 19:00:00,94.96705318491033
2021-05-24 20:00:00,94.9676318195672
2021-05-24 21:00:00,95.0329661805771
2021-05-24 22:00:00,95.29259832765561
2021-05-24 23:00:00,95.07162099396191
2021-05-25 00:00:00,94.97725169648365
2021-05-25 01:00:00,95.06864148644532
2021-05-25 02:00:00,94.97420828258221
2021-05-25 03:00:00,95.06044424159441
2021-05-25 04:00:00,95.07244684037137
2021-05-25 05:00:00,95.03364822312192
2021-05-25 06:00:00,94.96087901848112
2021-05-25 07:00:00,94.866592028661
2021-05-25 08:00:00,94.58092503022975
2021-05-25 09:00:00,94.71069265987299
2021-05-25 10:00:00,94.98747720364742
2021-05-25 11:00:00,94.89023655265933
2021-05-25 12:00:00,95.51730087813897
2021-05-25 13:00:00,94.97822495870251
2021-05-25 14:00:00,95.052391105696
2021-05-25 15:00:00,94.9660027368101
2021-05-25 16:00:00,94.94991667929102
2021-05-25 17:00:00,96.27680159460289
2021-05-25 18:00:00,95.06087479332632
2021-05-25 19:00:00,94.97897373614695
2021-05-25 20:00:00,94.97527284066106
2021-05-25 21:00:00,95.07320373250388
2021-05-25 22:00:00,94.99043572311496
2021-05-25 23:00:00,95.11852305806649
2021-05-26 00:00:00,95.69069590376124
2021-05-26 01:00:00,95.01151655119324
2021-05-26 02:00:00,94.98223990391833
2021-05-26 03:00:00,95.27667584940313
2021-05-26 04:00:00,95.09998478624676
2021-05-26 05:00:00,94.96790999697977
2021-05-26 06:00:00,94.95035319410319
2021-05-26 07:00:00,94.81702670267028
2021-05-26 08:00:00,96.83793575886742
2021-05-26 09:00:00,96.94574402939375
2021-05-26 10:00:00,95.26711217900585
2021-05-26 11:00:00,96.76473880597015
2021-05-26 12:00:00,96.31409305461901
2021-05-26 13:00:00,98.43285714285715
2021-05-26 14:00:00,101.2851711026616
2021-05-26 15:00:00,95.92142857142858
2021-05-26 16:00:00,95.89500000000001
2021-05-26 17:00:00,95.99904761904762
2021-05-26 18:00:00,97.67630952380954
2021-05-26 19:00:00,97.47310513447432
2021-05-26 20:00:00,97.76319140469558
2021-05-26 21:00:00,96.7875959834613
2021-05-26 22:00:00,97.15848833776202
2021-05-26 23:00:00,98.68346619427223
2021-05-27 00:00:00,96.88385001476232
2021-05-27 01:00:00,96.97985823981098
2021-05-27 02:00:00,96.93008562149394
2021-05-27 03:00:00,96.95686448184235
2021-05-27 04:00:00,98.65110717449069
2021-05-27 05:00:00,96.94263359905521
2021-05-27 06:00:00,97.05358724534987
2021-05-27 07:00:00,98.51972829297105
2021-05-27 08:00:00,96.5261883672867
2021-05-27 09:00:00,96.53407144966047
2021-05-27 10:00:00,96.74676705048715
2021-05-27 11:00:00,98.58098612341304
2021-05-27 12:00:00,96.73005609684087
2021-05-27 13:00:00,96.90735163861825
2021-05-27 14:00:00,98.73089190785588
2021-05-27 15:00:00,96.84198405668734
2021-05-27 16:00:00,97.01015648066137
2021-05-27 17:00:00,97.61118984351933
2021-05-27 18:00:00,99.80894596988486
2021-05-27 19:00:00,97.69867139061117
2021-05-27 20:00:00,98.3703189604253
2021-05-27 21:00:00,97.23052849129023
2021-05-27 22:00:00,97.18901682905226
2021-05-27 23:00:00,99.0354295837024
2021-05-28 00:00:00,97.16123413049895
2021-05-28 01:00:00,97.24449365219958
2021-05-28 02:00:00,97.209684086212
2021-05-28 03:00:00,97.22468989958652
2021-05-28 04:00:00,99.2299970475347
2021-05-28 05:00:00,97.20194862710363
2021-05-28 06:00:00,97.15219958665486
2021-05-28 07:00:00,98.89303218187186
2021-05-28 08:00:00,96.8394154118689
2021-05-28 09:00:00,97.09188072040153
2021-05-28 10:00:00,97.17953941541187
2021-05-28 11:00:00,99.13690581635666
2021-05-28 12:00:00,97.14880425155005
2021-05-28 13:00:00,97.24080307056391
2021-05-28 14:00:00,99.15946265131385
2021-05-28 15:00:00,97.22860938883967
2021-05-28 16:00:00,97.42814530419375
2021-05-28 17:00:00,97.44927664599942
2021-05-28 18:00:00,99.21349276645999
2021-05-28 19:00:00,97.48387953941541
2021-05-28 20:00:00,97.28683200472395
2021-05-28 21:00:00,97.29264619019493
2021-05-28 22:00:00,97.25704162976085
2021-05-28 23:00:00,97.23082373782108
2021-05-29 00:00:00,97.23294951284322
2021-05-29 01:00:00,97.27088869205787
2021-05-29 02:00:00,97.33170947741364
2021-05-29 03:00:00,99.11441228588305
2021-05-29 04:00:00,97.3887215825214
2021-05-29 05:00:00,97.2414821375849
2021-05-29 06:00:00,99.32226158842633
2021-05-29 07:00:00,97.18585351447135
2021-05-29 08:00:00,97.19811042220253
2021-05-29 09:00:00,97.23312666076173
2021-05-29 10:00:00,97.18113374667848
2021-05-29 11:00:00,99.10277531739001
2021-05-29 12:00:00,97.20339533510482
2021-05-29 13:00:00,97.33049896663715
2021-05-29 14:00:00,97.28287064382752
2021-05-29 15:00:00,97.37936226749336
2021-05-29 16:00:00,99.15524062592264
2021-05-29 17:00:00,97.38943017419545
2021-05-29 18:00:00,97.24168881015648
2021-05-29 19:00:00,98.92781222320637
2021-05-29 20:00:00,97.39849424269265
2021-05-29 21:00:00,97.24827280779452
2021-05-29 22:00:00,97.20847607796811
2021-05-29 23:00:00,97.17640980218482
2021-05-30 00:00:00,97.18072040153527
2021-05-30 01:00:00,97.24842043105994
2021-05-30 02:00:00,97.19589607322114
2021-05-30 03:00:00,99.24248597578978
2021-05-30 04:00:00,97.31263655152053
2021-05-30 05:00:00,97.20788541051388
2021-05-30 06:00:00,98.93486861529378
2021-05-30 07:00:00,97.1627989371125
2021-05-30 08:00:00,97.1617655742545
2021-05-30 09:00:00,97.22639503985828
2021-05-30 10:00:00,97.26566282846176
2021-05-30 11:00:00,98.96052553882491
2021-05-30 12:00:00,97.22326542663124
2021-05-30 13:00:00,97.48399763802774
2021-05-30 14:00:00,118.1716563330381
2021-05-30 15:00:00,110.17395925597874
2021-05-30 16:00:00,114.90610709987968
2021-05-30 17:00:00,103.54033067611455
2021-05-30 18:00:00,97.96462946560378
2021-05-30 19:00:00,98.00124003542959
2021-05-30 20:00:00,97.94038972542072
2021-05-30 21:00:00,97.97218777679362
2021-05-30 22:00:00,98.021110126956
2021-05-30 23:00:00,102.71213463241807
2021-05-31 00:00:00,97.90611160318866
2021-05-31 01:00:00,97.9935636256274
2021-05-31 02:00:00,97.9076468851491
2021-05-31 03:00:00,97.8992025989368
2021-05-31 04:00:00,102.85931502804841
2021-05-31 05:00:00,97.94957189253027
2021-05-31 06:00:00,97.90649542367876
2021-05-31 07:00:00,102.53994685562445
2021-05-31 08:00:00,97.54297520661156
2021-05-31 09:00:00,97.55380980507974
2021-05-31 10:00:00,102.65193386477708
2021-05-31 11:00:00,97.81124889282552
2021-05-31 12:00:00,97.72769412459404
2021-05-31 13:00:00,97.81178381571176
2021-05-31 14:00:00,102.62143489813994
2021-05-31 15:00:00,97.64233835252435
2021-05-31 16:00:00,97.71812813699438
2021-05-31 17:00:00,119.71293179805137
2021-05-31 18:00:00,97.82710363153234
2021-05-31 19:00:00,97.80741287655052
2021-05-31 20:00:00,97.94210215529968
2021-05-31 21:00:00,97.86144080307056
2021-05-31 22:00:00,97.87404782993801
2021-05-31 23:00:00,102.55116622379687
2021-06-01 00:00:00,97.91733097136108
2021-06-01 01:00:00,97.86716858576911
2021-06-01 02:00:00,101.91063201417603
2021-06-01 03:00:00,98.02943607912607
2021-06-01 04:00:00,97.88579864186596
2021-06-01 05:00:00,102.78960732211397
2021-06-01 06:00:00,97.81597283731917
2021-06-01 07:00:00,102.55401653868873
2021-06-01 08:00:00,97.45677590788307
2021-06-01 09:00:00,97.73020372010629
2021-06-01 10:00:00,97.79140832595218
2021-06-01 11:00:00,102.87239444936522
2021-06-01 12:00:00,97.94676705048715
2021-06-01 13:00:00,97.90138765869501
2021-06-01 14:00:00,102.61573664009448
2021-06-01 15:00:00,97.8366400944789
2021-06-01 16:00:00,97.84650132860938
2021-06-01 17:00:00,98.02341304989666
2021-06-01 18:00:00,102.62299970475347
2021-06-01 19:00:00,97.86246308328411
2021-06-01 20:00:00,97.8597578978447
2021-06-01 21:00:00,97.89858281665191
2021-06-01 22:00:00,97.83510481251845
2021-06-01 23:00:00,102.72908178328905
2021-06-02 00:00:00,97.81548921075968
2021-06-02 01:00:00,97.8754722550177
2021-06-02 02:00:00,97.8168881015648
2021-06-02 03:00:00,97.86772955417774
2021-06-02 04:00:00,102.67026867434308
2021-06-02 05:00:00,97.93196576151122
2021-06-02 06:00:00,97.91228225568351
2021-06-02 07:00:00,102.4752583407145
2021-06-02 08:00:00,97.4692353114851
2021-06-02 09:00:00,97.78024800708592
2021-06-02 10:00:00,97.82270445822262
2021-06-02 11:00:00,102.69831709477414
2021-06-02 12:00:00,97.87635773317591
2021-06-02 13:00:00,97.89893711248894
2021-06-02 14:00:00,97.73997638027753
2021-06-02 15:00:00,97.71514614703277
2021-06-02 16:00:00,97.66885149099498
2021-06-02 17:00:00,97.92893416002362
2021-06-02 18:00:00,102.75940360200767
2021-06-02 19:00:00,97.96443329397874
2021-06-02 20:00:00,97.69961617950989
2021-06-02 21:00:00,97.95149099498082
2021-06-02 22:00:00,97.86592855033955
2021-06-02 23:00:00,102.45845881310895
2021-06-03 00:00:00,97.79595512252732
2021-06-03 01:00:00,97.76930342384888
2021-06-03 02:00:00,97.73879539415411
2021-06-03 03:00:00,97.78334809565987
2021-06-03 04:00:00,102.46787717744317
2021-06-03 05:00:00,97.74570416297608
2021-06-03 06:00:00,97.80242102155299
2021-06-03 07:00:00,102.33436669619132
2021-06-03 08:00:00,97.44886330085622
2021-06-03 09:00:00,97.68909574468086
2021-06-03 10:00:00,102.52208444050783
2021-06-03 11:00:00,97.8029515938607
2021-06-03 12:00:00,98.25255388249188
2021-06-03 13:00:00,97.76014171833481
